ticker,issuer,expense_ratio,aum,spread,asset_class,strategy,region,category,focus,niche,inverse,leveraged,etn,index_prov,selection,weight_schm,act_p_sec
QGTA,27,0.68,38070000,0.2,5,13,4,14,33,54,1,1,1,37,5,4,1
ERY,21,1.09,37920000,0.08,1,1,1,5,15,1,2,1,1,1,1,1,1
MLPB,18,0.85,37760000,0.43,1,5,1,5,15,8,1,1,2,13,10,1,1
FFHG,44,1.15,37620000,0.24,5,11,1,14,33,54,1,1,1,16,12,9,2
AUSE,8,0.58,37500000,0.15,1,5,7,8,10,1,1,1,1,14,7,7,1
WBIY,41,0.67,37390000,0.07,1,12,1,8,10,1,1,1,1,46,8,7,1
PRNT,47,0.66,37350000,0.24,1,8,4,5,14,1,1,1,1,98,2,2,1
CID,33,0.45,37290000,0.26,1,13,2,1,1,1,1,1,1,48,8,10,1
CXSE,8,0.32,37210000,0.19,1,19,7,1,2,1,1,1,1,14,22,1,1
MBSD,13,0.2,37160000,0.41,2,15,1,6,19,7,1,1,1,18,4,9,1
FLCO,37,0.35,37130000,0.24,2,11,1,3,3,2,1,1,1,16,12,9,2
PXSG,4,0.39,37120000,0.37,1,3,1,1,5,3,1,1,1,7,8,11,1
SMHD,18,1.65,37120000,0.42,1,5,1,1,5,1,1,2,2,46,7,18,1
EUDG,8,0.58,37010000,0.18,1,13,6,1,2,1,1,1,1,14,5,7,1
PSAU,4,0.75,36980000,0.51,1,8,4,5,22,12,1,1,1,5,2,2,1
EMCG,8,0.32,36950000,0.25,1,12,3,5,26,32,1,1,1,14,8,11,1
QMOM,58,0.79,36850000,0.15,1,14,1,1,2,1,1,1,1,46,14,8,1
CEZ,33,0.5,36840000,0.35,1,13,3,1,1,1,1,1,1,48,17,10,1
PSCE,4,0.29,36750000,0.44,1,1,1,5,15,1,1,1,1,1,1,1,1
JHMH,40,0.5,36740000,0.32,1,13,1,5,13,1,1,1,1,54,2,4,1
EUMV,2,0.25,36720000,0.14,1,13,6,1,2,1,1,1,1,3,5,4,1
CACG,38,0.53,36420000,0.25,1,11,4,1,2,3,1,1,1,16,12,9,2
GHII,5,0.45,36420000,0.51,1,5,4,5,26,21,1,1,1,1,7,7,1
DOD,11,0.75,36350000,1.4,1,5,1,1,1,1,1,1,2,10,7,8,1
FDMO,22,0.29,35950000,0.13,1,13,1,1,1,1,1,1,1,69,5,2,1
GAMR,24,0.75,35690000,0.29,1,1,4,5,17,75,1,1,1,21,2,2,1
TBX,15,0.95,35610000,0.27,2,1,1,6,18,7,2,1,1,12,4,3,1
BSCQ,5,0.24,35550000,0.22,2,17,1,3,3,7,1,1,1,35,20,3,1
INFR,38,0.53,35480000,1.06,1,13,4,5,26,21,1,1,1,99,8,4,1
IFLY,24,0.75,35310000,0.5,1,13,4,5,20,16,1,1,1,100,1,9,1
EWUS,2,0.59,35200000,0.64,1,1,6,1,5,1,1,1,1,3,2,1,1
FXP,15,0.95,34890000,0.09,1,2,7,1,1,1,2,1,1,4,15,1,1
WIL,19,0.45,34840000,0.38,1,19,1,1,2,1,1,1,2,86,22,1,1
IMTB,2,0.06,34790000,0.4,2,1,1,2,16,7,1,1,1,6,4,3,1
EXIV,18,1.35,34730000,0.32,4,1,6,12,29,76,2,1,2,20,6,5,1
RFFC,7,0.52,34510000,0.2,1,11,1,1,2,1,1,1,1,16,12,9,2
RODI,19,0.45,34500000,7.48,1,19,1,1,2,1,1,1,2,15,22,8,1
UMDD,15,0.95,34060000,0.31,1,1,1,1,4,1,1,2,1,1,1,1,1
RWW,30,0.49,33900000,0.13,1,12,1,5,8,1,1,1,1,43,1,16,1
DVYL,18,0.75,33820000,0.35,1,5,1,8,10,1,1,2,2,10,7,7,1
GLL,15,1.62,33350000,0.28,3,1,4,4,6,19,2,1,1,9,6,5,1
EEV,15,0.95,33230000,0.33,1,1,3,1,2,1,2,1,1,3,2,1,1
FILL,2,0.39,33210000,0.59,1,1,4,5,15,18,1,1,1,3,2,1,1
ENOR,2,0.53,33190000,0.24,1,1,6,1,2,1,1,1,1,3,2,1,1
BEMO,68,0.79,32820000,0.25,5,14,1,14,33,54,1,1,1,101,14,12,1
FDLO,22,0.29,32730000,0.13,1,7,1,1,1,1,1,1,1,69,5,2,1
ROUS,51,0.29,32700000,0.3,1,13,1,1,1,1,1,1,1,78,5,4,1
FQAL,22,0.29,32540000,0.12,1,12,1,1,1,1,1,1,1,69,8,2,1
NLR,9,0.61,32540000,1.14,1,1,4,5,26,52,1,1,1,31,2,1,1
SCIN,29,0.86,32450000,0.5,1,1,7,1,5,1,1,1,1,49,2,1,1
JHMC,40,0.5,32170000,0.56,1,13,1,5,17,1,1,1,1,54,2,4,1
ARCM,53,0.38,32020000,0.4,2,11,1,2,3,6,1,1,1,16,12,9,2
JPMV,2,0.3,31920000,0.09,1,13,7,1,2,1,1,1,1,3,5,4,1
BDCZ,18,0.85,31880000,1.3,1,1,4,5,8,50,1,1,2,28,2,1,1
ARKG,47,0.75,31880000,0.27,1,11,4,5,13,10,1,1,1,16,12,9,2
FCEF,12,2.5,31750000,0.38,5,11,4,14,33,34,1,1,1,16,12,9,2
OIIL,20,0.55,31390000,0.32,3,20,4,11,28,39,1,1,2,42,6,5,1
TTAC,69,0.59,31170000,0.18,1,11,1,1,2,1,1,1,1,16,12,9,2
PXJ,4,0.63,30880000,0.37,1,13,1,5,15,27,1,1,1,15,5,2,1
EMTL,1,0.65,30710000,0.19,2,11,3,2,16,2,1,1,1,16,12,9,2
HFXJ,27,0.3,30480000,0.25,1,10,7,1,2,1,1,1,1,4,2,1,1
REML,20,1.3,30370000,0.76,1,1,1,5,26,26,1,2,2,4,2,1,1
PREF,35,0.55,30190000,0.07,2,11,4,3,11,2,1,1,1,16,12,9,2
NUSA,61,0.2,30070000,0.19,2,12,1,2,3,6,1,1,1,18,4,11,1
HDMV,12,0.8,30030000,0.14,1,11,2,1,2,1,1,1,1,16,12,9,2
EWSC,5,0.41,29960000,0.38,1,8,1,1,5,1,1,1,1,1,2,8,1
DBKO,11,0.58,29880000,0.13,1,10,7,1,2,1,1,1,1,3,2,1,1
EFZ,15,0.95,29850000,0.12,1,1,2,1,2,1,2,1,1,3,2,1,1
DZK,21,1.17,29830000,0.21,1,1,2,1,2,1,1,2,1,3,2,1,1
CSA,33,0.35,29590000,0.3,1,13,1,1,5,1,1,1,1,48,17,10,1
BBC,34,0.79,29410000,0.33,1,8,1,5,13,10,1,1,1,96,12,8,1
VEGI,2,0.39,29290000,0.17,1,1,4,5,26,37,1,1,1,3,2,1,1
JPEH,14,0.49,29240000,0.72,1,22,6,1,2,1,1,1,1,4,5,2,1
OILX,18,0.5,29210000,0.34,3,1,4,11,28,19,1,1,2,1,6,5,1
RUSS,21,1.13,28930000,0.31,1,1,6,1,2,1,2,1,1,21,2,1,1
CPI,27,0.66,28910000,0.16,4,13,4,13,31,67,1,1,1,37,5,4,1
WMCR,5,0.59,28890000,0.26,1,1,1,1,34,1,1,1,1,102,2,1,1
QWLD,1,0.3,28680000,0.84,1,13,2,1,2,1,1,1,1,3,5,2,1
FKU,12,0.8,28660000,0.42,1,13,6,1,2,1,1,1,1,5,5,2,1
GSD,8,0.43,28390000,0.1,1,5,4,1,5,1,1,1,1,14,7,7,1
QINC,12,0.7,28390000,0.16,1,13,4,1,2,1,1,1,1,72,5,9,1
PSR,4,0.8,28350000,0.16,1,11,1,5,7,1,1,1,1,16,12,9,2
YMLI,9,0.82,28300000,0.59,1,12,1,5,15,8,1,1,1,38,12,2,1
VQT,19,0.95,27960000,0.4,1,21,1,1,1,1,1,1,2,1,23,12,1
IDHQ,4,0.33,27840000,0.29,1,12,2,1,2,1,1,1,1,1,8,11,1
EWRE,5,0.4,27800000,0.2,1,8,1,5,7,1,1,1,1,1,1,8,1
LSVX,18,2.3,27700000,0.22,4,33,1,12,59,73,1,1,2,1,16,13,1
TYO,21,1.1,27690000,0.41,2,1,1,6,18,7,2,1,1,12,4,3,1
EPV,15,0.95,27570000,0.34,1,1,6,1,2,1,2,1,1,4,2,1,1
FWDD,42,1.25,27190000,0.61,1,11,1,1,1,1,1,1,1,16,12,9,2
FLRT,42,1.12,27080000,0.41,2,11,1,3,12,11,1,1,1,16,12,9,2
YAO,5,0.7,27020000,0.58,1,1,7,1,2,1,1,1,1,63,2,1,1
WTID,18,1.85,27000000,0.22,3,20,4,11,28,39,2,1,2,42,6,5,1
XSOE,8,0.32,26950000,0.18,1,19,3,1,2,1,1,1,1,14,22,1,1
EQWM,4,0.25,26940000,0.41,1,8,1,1,4,1,1,1,1,7,2,2,1
SMCP,70,0.91,26750000,0.39,1,11,4,1,5,1,1,1,1,16,12,9,2
AMUB,18,0.8,26700000,0.46,1,5,1,5,15,8,1,1,2,13,10,1,1
DPST,21,1.04,26270000,0.31,1,8,1,5,8,17,1,2,1,1,1,8,1
TERM,12,0.65,26160000,0.33,5,11,1,14,33,54,1,1,1,16,12,9,2
QLC,13,0.32,26070000,0.67,1,13,1,1,1,1,1,1,1,29,2,9,1
DRIP,21,1.1,25950000,0.25,1,8,1,5,15,18,2,1,1,1,2,8,1
CBND,1,0.16,25930000,0.34,2,12,1,3,3,2,1,1,1,6,8,3,1
PAF,4,0.49,25880000,0.23,1,12,7,1,2,1,1,1,1,4,8,11,1
ASHS,11,0.65,25810000,0.13,1,1,7,1,5,1,1,1,1,36,2,1,1
BSJO,5,0.42,25730000,0.28,2,17,1,3,12,7,1,1,1,35,20,3,1
MPCT,2,0.49,25710000,0.52,1,19,4,1,2,1,1,1,1,3,22,20,1
PEZ,4,0.6,25700000,0.17,1,14,1,5,17,1,1,1,1,26,14,12,1
DZZ,11,0.75,25680000,0.26,3,16,4,4,6,20,2,1,2,19,6,5,1
BZQ,15,0.95,25520000,0.39,1,1,8,1,2,1,2,1,1,3,2,1,1
FLN,12,0.8,25520000,0.24,1,13,8,1,2,1,1,1,1,5,5,2,1
OLEM,19,0.85,25470000,0.52,3,16,4,11,28,20,1,1,2,86,6,5,1
DWPP,12,0.6,25390000,0.52,1,21,1,1,1,1,1,1,1,5,14,13,1
ISMD,44,0.61,25270000,0.8,1,19,1,1,25,1,1,1,1,93,22,8,1
LMLP,18,1.45,25260000,0.74,1,1,1,1,2,1,1,2,2,28,1,1,1
RISE,24,1.71,25190000,0.58,2,15,1,6,18,9,2,1,1,16,16,21,2
SRS,15,0.95,25140000,0.13,1,1,1,5,7,1,2,1,1,10,2,1,1
TFLO,2,0.15,25100000,0.1,2,1,1,6,18,11,1,1,1,6,4,3,1
VALX,71,0.79,24870000,0.37,1,11,4,1,2,1,1,1,1,16,12,9,2
PXQ,4,0.63,24820000,0.2,1,13,1,5,14,14,1,1,1,15,5,2,1
ALFA,23,0.98,24690000,0.23,1,28,1,1,2,1,1,1,1,103,12,2,1
MLPE,39,0.85,24430000,1.09,1,12,1,5,15,8,1,1,2,76,8,2,1
ACWF,2,0.35,24230000,0.33,1,13,4,1,2,1,1,1,1,3,5,4,1
CNXT,9,0.81,24210000,0.13,1,1,7,1,25,1,1,1,1,104,2,1,1
FINU,15,0.95,24210000,0.62,1,1,1,5,8,1,1,2,1,1,1,1,1
SEF,15,0.95,24190000,0.09,1,1,1,5,8,1,2,1,1,10,2,1,1
ENY,5,0.69,24040000,0.39,1,5,1,5,15,18,1,1,1,1,7,1,1
FXS,5,0.4,24030000,0.09,6,1,6,27,62,48,1,1,1,59,6,5,1
AGZD,8,0.23,23990000,0.28,2,24,1,2,3,2,1,1,1,6,4,3,1
PZI,4,0.81,23900000,0.71,1,8,1,1,34,1,1,1,1,56,12,8,1
BYLD,2,0.28,23890000,0.14,2,13,1,2,16,2,1,1,1,17,5,17,1
GRID,12,0.7,23810000,0.89,1,8,4,5,26,21,1,1,1,5,2,2,1
PHDG,4,0.39,23710000,0.46,1,11,1,1,1,1,1,1,1,16,12,9,2
DVHL,18,1.25,23670000,0.36,5,12,4,14,33,34,1,2,2,15,16,13,1
FFIU,72,0.5,23670000,0.42,2,11,4,2,16,7,1,1,1,16,12,9,2
DUG,15,0.95,23620000,0.08,1,1,1,5,15,1,2,1,1,10,2,1,1
HGSD,8,0.43,23510000,0.33,1,23,4,1,5,1,1,1,1,14,7,7,1
MFDX,10,0.39,23440000,0.13,1,13,2,1,2,1,1,1,1,32,5,2,1
MFUS,10,0.29,23440000,0.16,1,13,1,1,2,1,1,1,1,32,5,4,1
CMDT,2,0.8,23430000,0.49,3,13,4,2,16,20,1,1,1,42,16,4,1
CUMB,34,0.59,23270000,1.09,2,11,1,10,3,2,1,1,1,16,12,9,2
FTXL,12,0.6,23260000,0.4,1,13,1,5,14,28,1,1,1,5,19,4,1
ESGL,30,0.4,23190000,0.15,1,12,1,1,1,1,1,1,1,1,22,16,1
SAA,15,0.95,23190000,0.47,1,1,1,1,5,1,1,2,1,1,1,1,1
ICOL,2,0.61,23130000,0.49,1,1,8,1,2,1,1,1,1,3,2,1,1
MFEM,10,0.49,23100000,0.13,1,13,3,1,2,1,1,1,1,32,5,2,1
BJK,9,0.67,23070000,0.56,1,1,4,5,17,77,1,1,1,31,2,1,1
RFAP,12,0.83,23060000,0.36,1,11,7,1,2,1,1,1,1,16,12,9,2
ECNS,2,0.64,23010000,0.5,1,1,7,1,5,1,1,1,1,3,2,1,1
ALD,8,0.55,23000000,0.61,2,11,7,2,16,7,1,1,1,16,12,9,2
ITEQ,24,0.75,22980000,0.1,1,1,10,5,14,1,1,1,1,105,1,1,1
BZF,8,0.45,22900000,0.57,6,1,8,28,63,42,1,1,1,16,6,5,2
LDRI,4,0.22,22530000,0.22,2,31,1,3,3,6,1,1,1,5,20,8,1
PAGG,4,0.76,22490000,1.19,1,1,4,5,26,37,1,1,1,5,2,1,1
RETL,21,1.05,22480000,0.84,1,8,1,5,17,47,1,2,1,1,1,8,1
JHMI,40,0.5,22450000,0.22,1,13,1,5,20,1,1,1,1,54,2,4,1
SCID,28,0.38,22370000,0.6,1,13,6,1,2,1,1,1,1,75,5,4,1
EQWS,4,0.25,22240000,0.3,1,8,1,1,5,1,1,1,1,7,2,2,1
PUW,4,0.7,22060000,0.48,1,8,4,5,15,1,1,1,1,81,1,2,1
DFEN,21,1.08,21990000,0.23,1,1,1,5,20,16,1,2,1,10,2,1,1
DXJF,8,0.48,21760000,0.21,1,10,7,5,8,1,1,1,1,14,2,1,1
PLND,9,0.6,21730000,0.42,1,1,6,1,2,1,1,1,1,31,2,1,1
DBS,4,0.79,21730000,0.18,3,16,4,4,24,20,1,1,1,19,6,5,1
GSP,19,0.75,21680000,0.24,3,1,4,2,16,19,1,1,2,1,19,15,1
RALS,15,0.95,21660000,0.67,4,12,1,13,41,64,1,1,1,4,8,11,1
WREI,5,0.32,21610000,0.94,1,1,1,5,7,1,1,1,1,102,2,1,1
ADRA,4,0.3,21550000,0.44,1,27,7,1,1,1,1,1,1,73,24,1,1
UCIB,18,0.55,21540000,71.25,3,13,4,2,16,58,1,1,2,42,1,4,1
UXI,15,0.95,21510000,0.26,1,1,1,5,20,1,1,2,1,10,2,1,1
ISCF,2,0.4,21330000,0.43,1,13,2,1,5,1,1,1,1,3,5,4,1
FPXI,12,0.7,21150000,0.48,1,13,5,1,2,1,1,1,1,39,12,1,1
MMTM,1,0.12,21070000,0.5,1,14,1,1,2,1,1,1,1,1,2,12,1
JHMA,40,0.5,21070000,0.3,1,13,1,5,22,1,1,1,1,54,2,4,1
AMJL,20,1.65,21030000,1.65,1,5,1,5,15,8,1,2,2,13,10,1,1
JSMD,50,0.5,20890000,0.52,1,3,1,1,25,3,1,1,1,90,8,9,1
ZSL,15,1.62,20880000,0.3,3,1,4,4,24,19,2,1,1,9,6,5,1
ESGF,30,0.45,20790000,0.43,1,13,4,1,2,1,1,1,1,3,5,16,1
BSWN,18,2.3,20730000,0.21,4,33,1,12,59,73,1,1,2,1,16,13,1
EPRF,49,0.47,20650000,0.32,2,8,1,3,11,2,1,1,1,1,4,2,1
PXR,4,0.77,20500000,0.78,1,1,3,5,26,21,1,1,1,27,2,2,1
HQBD,51,0.39,20360000,0.12,2,11,1,2,3,2,1,1,1,16,12,15,2
UCC,15,0.95,20350000,0.28,1,1,1,5,17,1,1,2,1,10,2,1,1
TECS,21,1.1,20210000,0.11,1,1,1,5,14,1,2,1,1,1,1,1,1
ULST,1,0.2,20120000,0.13,2,11,1,2,3,13,1,1,1,16,12,9,2
IQLT,2,0.3,20110000,0.09,1,13,2,1,2,1,1,1,1,3,8,4,1
IBD,44,0.61,20100000,0.53,2,19,1,3,3,7,1,1,1,93,22,8,1
FPEI,12,0.85,20070000,0.11,2,11,4,3,11,2,1,1,1,16,12,9,2
WBIR,41,1.43,19970000,0.17,5,11,4,14,33,54,1,1,1,16,12,9,2
WMW,11,0.75,19810000,1.65,1,12,1,1,2,1,1,1,2,17,12,8,1
PFFR,34,0.45,19710000,0.14,2,5,1,3,11,2,1,1,1,49,7,1,1
CN,11,0.62,19700000,0.12,1,1,7,1,2,1,1,1,1,3,2,1,1
HDLV,18,1.45,19620000,0.31,1,13,1,1,1,1,1,2,2,46,5,18,1
SCIJ,28,0.38,19480000,0.61,1,13,7,1,2,1,1,1,1,75,5,4,1
UBR,15,0.95,19460000,0.31,1,1,8,1,2,1,1,2,1,3,2,1,1
CEFS,23,2.42,19060000,0.27,5,11,4,14,33,34,1,1,1,16,12,9,2
ETHO,24,0.49,18940000,0.39,1,19,1,1,2,1,1,1,1,106,22,8,1
LEAD,63,0.43,18850000,0.25,1,13,1,1,1,1,1,1,1,100,12,9,1
QDEU,1,0.3,18730000,0.09,1,13,6,1,2,1,1,1,1,3,5,2,1
EYLD,45,0.69,18720000,1.2,1,13,3,1,2,1,1,1,1,70,5,8,1
NUSC,61,0.4,18660000,0.47,1,13,1,1,5,1,1,1,1,3,22,4,1
SMEZ,1,0.45,18630000,0.24,1,1,6,1,5,1,1,1,1,20,2,1,1
KSA,2,0.74,18610000,0.15,1,1,10,1,2,1,1,1,1,3,2,1,1
JHMU,40,0.5,18580000,0.33,1,13,1,5,23,1,1,1,1,54,2,4,1
HEFV,2,0.23,18520000,0.5,1,34,2,1,2,1,1,1,1,3,5,4,1
HEWU,2,0.49,18510000,0.1,1,10,6,1,2,1,1,1,1,3,2,1,1
EVIX,18,1.35,18500000,0.38,4,1,6,12,29,76,1,1,2,20,6,5,1
JHMS,40,0.5,18450000,0.27,1,13,1,5,21,1,1,1,1,54,2,4,1
FWDB,42,1.33,18300000,0.81,2,11,4,2,16,2,1,1,1,16,12,9,2
FNG,42,0.85,18250000,0.19,1,11,1,5,14,1,1,1,1,16,12,9,2
LBDC,18,0.85,18030000,1.15,1,1,4,5,8,50,1,2,2,28,2,1,1
TLDH,13,0.44,17960000,0.93,1,9,2,1,2,1,1,1,1,17,2,11,1
LBJ,21,1.11,17920000,0.6,1,1,8,1,2,1,1,2,1,1,1,1,1
MRRL,18,0.8,17880000,0.85,1,1,1,5,26,26,1,2,2,31,2,1,1
ROGS,51,0.56,17860000,0.23,1,13,4,1,5,1,1,1,1,78,5,4,1
VEGA,42,2.03,17840000,0.46,4,11,4,13,31,62,1,1,1,16,12,9,2
TRSK,50,0.7,17790000,0.34,1,21,1,1,1,1,1,1,1,90,16,13,1
CARZ,12,0.7,17780000,0.27,1,1,4,5,20,78,1,1,1,5,2,1,1
ONTL,64,0.48,17750000,0.69,1,13,2,1,2,1,1,1,1,80,5,4,1
DHVW,73,0.1,17750000,0.09,1,12,1,1,2,1,1,1,1,107,8,11,1
FONE,12,0.7,17560000,1.19,1,8,4,5,14,79,1,1,1,5,2,2,1
FLQG,37,0.35,17530000,0.27,1,13,4,1,2,1,1,1,1,3,5,4,1
OEUH,36,0.68,17350000,1.41,1,22,6,1,2,1,1,1,1,4,5,4,1
FINX,28,0.68,17280000,0.31,1,1,2,5,14,1,1,1,1,49,2,1,1
AGND,8,0.28,17220000,0.46,2,24,1,2,3,2,1,1,1,6,4,3,1
FLQD,37,0.45,17180000,0.26,1,12,4,1,2,1,1,1,1,3,8,11,1
EQLT,7,0.75,16990000,0.23,1,19,4,1,2,1,1,1,1,108,22,8,1
QQQC,28,0.65,16980000,0.63,1,1,7,5,14,1,1,1,1,5,2,1,1
FLM,12,0.7,16680000,0.6,1,8,4,5,20,49,1,1,1,21,2,2,1
EEMX,1,0.3,16610000,0.9,1,1,3,1,2,1,1,1,1,3,2,1,1
HYND,8,0.48,16460000,0.66,2,24,1,3,12,6,1,1,1,18,4,3,1
EVX,9,0.55,16430000,0.36,1,8,4,5,26,63,1,1,1,15,12,2,1
UPW,15,0.95,16430000,0.7,1,1,1,5,23,1,1,2,1,10,2,1,1
EMFM,28,0.56,16390000,0.84,1,1,3,1,2,1,1,1,1,46,2,18,1
COW,19,0.75,16280000,0.18,3,13,4,16,64,39,1,1,2,42,16,4,1
GULF,8,0.88,16240000,0.66,1,5,10,1,2,1,1,1,1,14,7,7,1
EDBI,38,0.51,16190000,0.5,1,8,3,1,2,1,1,1,1,52,12,9,1
DVEM,8,0.32,16100000,0.26,1,13,3,1,2,1,1,1,1,14,5,7,1
DLBS,19,0.75,16050000,0.59,2,1,1,6,18,9,2,1,2,86,6,5,1
LKOR,13,0.22,16010000,0.24,2,13,1,3,3,9,1,1,1,29,8,4,1
MAGA,74,0.72,15940000,0.12,1,19,1,1,1,1,1,1,1,109,22,8,1
DGLD,20,1.35,15940000,0.05,3,1,4,4,6,19,2,1,2,1,6,5,1
FMK,12,0.7,15890000,0.25,1,13,1,1,1,1,1,1,1,5,5,2,1
XVZ,19,0.95,15860000,0.57,4,26,1,12,29,80,1,1,2,1,6,17,1
MVIN,75,0.55,15850000,0.11,1,11,2,1,2,1,1,1,1,16,12,9,2
JHME,40,0.5,15810000,0.31,1,13,1,5,15,1,1,1,1,54,2,4,1
KWT,9,0.65,15770000,2.61,1,1,4,5,26,46,1,1,1,31,2,1,1
DEEF,11,0.36,15760000,0.21,1,13,2,1,2,1,1,1,1,80,5,4,1
CIL,33,0.45,15590000,0.3,1,13,2,1,1,1,1,1,1,48,17,10,1
EMAG,9,0.49,15570000,0.89,2,1,3,2,16,2,1,1,1,31,4,3,1
UTES,34,0.95,15560000,0.26,1,11,1,5,23,1,1,1,1,16,12,9,2
HCOR,51,0.44,15470000,0.17,2,11,1,3,3,2,1,1,1,16,12,9,2
IBML,2,0.18,15400000,0.18,2,17,1,10,3,7,1,1,1,1,11,3,1
OILU,15,1.03,15350000,0.12,3,20,4,11,28,39,1,2,1,42,6,5,1
YLCO,28,0.66,15300000,0.62,1,1,4,5,26,46,1,1,1,49,2,2,1
CLYH,2,0.29,15230000,0.24,2,24,1,3,3,9,1,1,1,16,4,3,2
VMIN,23,3.13,15220000,0.64,4,11,1,12,29,23,2,1,1,16,12,9,2
DRV,21,1.1,15180000,0.3,1,1,1,5,7,1,2,1,1,3,2,1,1
EQRR,15,0.35,15060000,0.09,1,26,1,1,1,1,1,1,1,5,23,2,1
GYEN,42,0.65,15000000,0.15,3,10,4,4,6,55,1,1,1,16,16,13,2
WTIU,18,1.45,14920000,0.31,3,20,4,11,28,39,1,2,2,42,6,5,1
DRR,66,0.65,14920000,1.32,6,1,6,18,40,42,2,1,2,110,6,5,1
IQDG,8,0.38,14890000,0.11,1,13,2,1,2,1,1,1,1,14,5,7,1
DGZ,11,0.75,14860000,0.35,3,16,4,4,6,20,2,1,2,19,6,5,1
PRB,9,0.24,14820000,0.33,2,1,1,10,3,2,1,1,1,6,4,3,1
QJPN,1,0.3,14820000,0.34,1,13,7,1,2,1,1,1,1,3,5,2,1
UGE,15,0.95,14790000,0.28,1,1,1,5,21,1,1,2,1,10,2,1,1
PAVE,28,0.47,14770000,0.32,1,12,1,5,26,21,1,1,1,49,12,1,1
FEUZ,12,0.8,14700000,0.82,1,13,6,1,2,1,1,1,1,5,5,2,1
GLDW,1,0.5,14630000,0.39,3,10,4,4,6,5,1,1,1,46,6,5,1
FBZ,12,0.8,14560000,0.23,1,13,8,1,2,1,1,1,1,5,5,2,1
SOIL,28,0.69,14520000,0.45,1,1,4,5,26,37,1,1,1,38,2,1,1
ADRU,4,0.3,14500000,0.44,1,27,6,1,1,1,1,1,1,73,24,1,1
TCTL,76,1.06,14420000,0.23,5,26,4,14,33,54,1,1,1,111,12,9,1
TAPR,19,0.75,14410000,0.42,2,8,1,6,18,2,2,1,2,86,16,8,1
ALTS,15,0.95,14410000,0.58,4,26,4,13,31,62,1,1,1,17,12,17,1
IPO,77,0.6,14400000,0.36,1,29,1,1,2,1,1,1,1,112,25,1,1
REK,15,0.95,14370000,0.1,1,1,1,5,7,1,2,1,1,10,2,1,1
JJA,19,0.75,14280000,0.16,3,13,4,16,16,39,1,1,2,42,16,4,1
DXPS,8,0.48,14250000,0.18,1,9,6,1,2,1,1,1,1,14,8,7,1
SDYL,18,0.7,14240000,0.39,1,5,1,8,10,1,1,2,2,1,7,7,1
VIIX,20,0.89,14220000,0.12,4,1,1,12,29,23,1,1,2,1,6,5,1
ASEA,28,0.65,14120000,0.45,1,1,7,1,2,1,1,1,1,4,2,1,1
UPV,15,0.95,13870000,0.97,1,1,6,1,2,1,1,2,1,4,2,1,1
HCRF,2,0.35,13820000,0.26,1,13,1,5,13,1,1,1,1,3,5,4,1
FLAG,23,1.62,13780000,0.33,1,12,1,1,1,1,1,1,1,113,8,11,1
MLPG,18,0.85,13740000,0.6,1,5,1,5,15,8,1,1,2,13,10,8,1
MYY,15,0.95,13720000,0.08,1,1,1,1,4,1,2,1,1,1,1,1,1
HGI,5,0.84,13670000,0.31,5,13,4,14,33,34,1,1,1,56,5,4,1
IBLN,21,0.65,13670000,0.2,1,28,1,1,2,1,1,1,1,114,12,9,1
DAX,46,0.2,13670000,0.33,1,1,6,1,1,1,1,1,1,115,2,1,1
PMR,4,0.63,13660000,0.33,1,13,1,5,17,47,1,1,1,15,5,2,1
GDXX,15,1.15,13620000,0.31,1,1,4,5,22,12,1,2,1,15,2,1,1
NUEM,61,0.45,13570000,0.25,1,13,3,1,2,1,1,1,1,3,22,4,1
EWEM,5,0.7,13560000,0.11,1,8,3,1,2,1,1,1,1,3,2,2,1
MCEF,12,1.91,13560000,0.41,2,11,1,10,16,2,1,1,1,16,12,9,2
NULV,61,0.35,13540000,0.37,1,4,1,1,1,4,1,1,1,3,22,4,1
AGT,2,0.59,13500000,0.16,1,1,8,1,2,1,1,1,1,3,2,1,1
REEM,30,0.46,13500000,0.12,1,12,3,1,2,1,1,1,1,3,2,16,1
JHDG,8,0.43,13270000,0.12,1,22,7,1,2,1,1,1,1,14,5,7,1
MATH,42,1.58,13260000,0.43,4,11,4,13,31,62,1,1,1,16,12,9,2
FIEG,11,1.75,13230000,0.43,1,5,2,8,10,1,1,2,2,3,7,1,1
DEMG,11,0.5,13210000,0.22,1,13,3,1,2,1,1,1,1,4,5,4,1
ESG,13,0.32,13210000,0.23,1,19,1,1,2,1,1,1,1,20,22,20,1
REFA,30,0.42,13190000,0.12,1,12,2,1,2,1,1,1,1,3,2,16,1
RGLB,30,0.43,13140000,0.17,1,12,4,1,2,1,1,1,1,3,2,16,1
OASI,36,0.58,13100000,1.85,1,13,7,1,2,1,1,1,1,4,5,4,1
GEUR,42,0.65,13000000,0.18,3,10,4,4,6,55,1,1,1,16,16,13,2
PMPT,34,0.92,12990000,0.53,5,13,1,14,33,54,1,1,1,16,16,4,2
SOVB,45,0.61,12940000,0.89,2,11,4,9,12,2,1,1,1,16,12,9,2
ERM,12,0.65,12560000,0.33,5,11,1,14,33,54,1,1,1,16,12,9,2
IGEM,9,0.4,12480000,0.32,2,1,3,9,16,2,1,1,1,11,9,2,1
EMDV,15,0.6,12470000,1.14,1,12,3,1,2,1,1,1,1,3,8,8,1
